V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V13,V19,V22,V30,V33,V35,V36,V40,V41,V42,V43,V45,V47,V50,V51,V52,V59,V63,V72,V75,class
12.0,107.0,1.0,5,1408.0,12.0,207.0,18,498.0,0.0,8,9.0,3,2,3,2,9,8,3.0,0,2.0,44.0,1,8,0.0,0,1,34.0,7,2,2,0
0.0,3.0,3.0,4,12218.0,518.0,10.0,46,457.0,0.0,2,4.0,3,2,1,3,9,6,0.0,3,2.0,42.0,4,8,37.0,0,1,0.0,6,0,0,0
9.0,141.0,1.0,1,1272.0,2.0,11.0,3,3.0,0.0,1,1.0,4,2,4,3,9,7,0.0,3,5.0,19.0,2,8,0.0,11,0,0.0,5,0,3,1
4.0,4.0,18.0,18,1.0,3.0,15.0,19,274.0,1.0,5,3.0,7,2,4,3,1,8,3.0,2,3.0,85.0,1,8,132.0,1,0,2.0,7,5,1,0
0.0,1.0,2.0,1,2832.0,25.0,74.0,14,63.0,0.0,6,1.0,3,2,6,0,9,6,0.0,2,34.0,0.0,1,3,10.0,0,0,13.0,8,1,1,1
4.0,0.0,18.0,28,4.0,27.0,8.0,29,79.0,1.0,3,27.0,4,2,6,0,9,6,1.0,1,3.0,175.0,7,3,18.0,5,0,7.0,6,1,5,0
0.0,5.0,6.0,1,1344.0,52.0,1.0,5,9.0,0.0,1,1.0,7,2,3,2,9,6,12.0,0,12.0,35.0,1,5,21.0,1,1,0.0,8,1,14,1
0.0,101.0,3.0,12,9275.0,422.0,45.0,13,1039.0,0.0,4,12.0,7,2,3,3,9,6,1.0,2,8.0,35.0,2,0,31.0,1,0,10.0,8,2,1,1
8.0,810.0,1.0,8,30.0,7.0,8.0,19,25.0,2.0,2,7.0,7,2,1,3,9,1,0.0,2,25.0,33.0,8,8,3.0,0,0,13.0,6,0,2,0
5.0,2.0,6.0,7,1283.0,7.0,165.0,7,150.0,1.0,21,7.0,5,2,1,1,9,7,44.0,3,2.0,26.0,1,5,4.0,0,1,0.0,6,1,1,1
8.0,3.0,23.0,12,18.0,6.0,40.0,2,274.0,1.0,4,6.0,7,2,1,1,9,6,9.0,0,6.0,7.0,1,8,1.0,2,1,6.0,6,12,5,1
1.0,2.0,34.0,14,83.0,25.0,8.0,16,318.0,1.0,6,22.0,7,2,1,2,9,6,3.0,1,0.0,252.0,1,8,1.0,0,0,20.0,7,1,6,0
2.0,94.0,3.0,3,77.0,3.0,12.0,21,118.0,1.0,6,3.0,7,2,1,2,9,1,5.0,0,0.0,11.0,1,8,0.0,0,1,10.0,8,6,1,0
6.0,15.0,23.0,14,0.0,0.0,6.0,13,16.0,1.0,1,0.0,3,2,1,0,9,6,0.0,3,3.0,3.0,6,3,6.0,3,1,4.0,6,6,1,1
19.0,5.0,13.0,14,515.0,18.0,19.0,17,16.0,1.0,1,14.0,9,2,1,3,9,6,5.0,1,6.0,45.0,4,5,4.0,0,2,63.0,6,2,2,1
4.0,0.0,1.0,0,4.0,0.0,23.0,2,4.0,1.0,4,0.0,3,2,1,1,9,6,2.0,3,31.0,47.0,8,8,56.0,9,0,1.0,6,3,2,0
0.0,27.0,58.0,14,2118.0,65.0,46.0,30,577.0,0.0,20,14.0,5,2,1,2,9,1,3.0,3,1.0,107.0,3,8,3.0,37,0,0.0,7,3,2,0
2.0,0.0,21.0,8,1548.0,17.0,5.0,17,17.0,0.0,1,8.0,9,2,1,1,9,4,2.0,3,0.0,2.0,1,8,360.0,4,1,14.0,6,0,0,1
20.0,5.0,1.0,1,934.0,14.0,38.0,2,32.0,1.0,2,1.0,3,2,1,3,9,7,14.0,3,3.0,149.0,1,3,1.0,1,2,37.0,6,1,1,0
1.0,0.0,1.0,1,2.0,1.0,2.0,7,10.0,1.0,2,1.0,4,2,1,3,9,8,0.0,3,11.0,3.0,0,5,26.0,5,0,13.0,9,0,5,0
4.0,1.0,6.0,3,136.0,12.0,4.0,23,24.0,1.0,1,3.0,3,2,6,3,9,5,7.0,3,8.0,69.0,0,8,108.0,0,0,7.0,7,67,1,0
2.0,37.0,1.0,14,1.0,1.0,32.0,30,617.0,1.0,8,1.0,3,2,4,3,9,1,3.0,2,13.0,77.0,8,10,14.0,0,1,1.0,8,2,18,0
0.0,12.0,7.0,14,1395.0,81.0,1.0,40,49.0,0.0,1,14.0,7,2,7,3,8,11,2.0,1,1.0,1851.0,5,5,465.0,0,1,3.0,4,3,0,1
1.0,-1.0,58.0,26,894.0,28.0,3.0,27,86.0,1.0,3,26.0,7,2,1,1,9,1,1.0,3,0.0,281.0,1,8,3.0,1,1,20.0,2,1,2,1
1.0,239.0,23.0,2,5.0,2.0,7.0,2,198.0,1.0,3,2.0,9,2,6,2,9,6,9.0,3,4.0,27.0,5,8,28.0,0,0,8.0,8,0,2,1
4.0,46.0,15.0,15,7.0,2.0,4.0,14,17.0,1.0,1,2.0,3,2,1,2,1,1,258.0,3,0.0,13.0,0,5,18.0,0,2,0.0,8,1,2,0
1.0,65.0,2.0,2,1143.0,8.0,8.0,17,215.0,0.0,5,2.0,4,2,1,3,9,6,9.0,3,19.0,54.0,0,8,0.0,1,1,2.0,6,1,1,0
2.0,0.0,6.0,4,421.0,4.0,2.0,47,98.0,2.0,2,4.0,9,2,0,1,9,6,12.0,0,20.0,50.0,6,8,0.0,0,1,2.0,8,1,0,1
7.0,150.0,26.0,3,17.0,3.0,23.0,9,513.0,1.0,6,3.0,7,2,1,1,8,7,3.0,2,22.0,191.0,1,5,0.0,1,0,0.0,8,0,0,0
0.0,1.0,24.0,3,1231.0,235.0,4.0,29,161.0,0.0,2,3.0,4,2,0,0,1,6,1.0,0,15.0,259.0,5,3,2.0,3,0,0.0,6,1,1,1
0.0,1.0,1.0,8,7044.0,215.0,2.0,13,163.0,0.0,2,25.0,7,2,0,3,1,4,24.0,3,14.0,38.0,0,3,4.0,0,0,0.0,6,4,19,1
6.0,1.0,2.0,5,537.0,5.0,43.0,21,385.0,2.0,14,5.0,3,2,6,3,9,8,1.0,3,0.0,451.0,1,8,0.0,1,2,11.0,2,0,13,0
2.0,0.0,147.0,6,1438.0,124.0,5.0,40,59.0,0.0,1,29.0,3,2,1,1,9,4,0.0,1,24.0,252.0,0,8,5.0,2,0,2.0,9,4,2,1
0.0,109.0,1.0,15,2155.0,61.0,24.0,15,59.0,0.0,1,15.0,7,2,1,2,9,6,65.0,2,11.0,33.0,1,10,41.0,9,1,0.0,6,2,1,1
0.0,8.0,2.0,3,1504.0,14.0,13.0,8,16.0,0.0,1,3.0,3,2,1,3,9,6,1.0,3,47.0,48.0,0,10,2.0,0,0,1.0,6,0,0,0
5.0,343.0,11.0,4,1.0,0.0,16.0,36,102.0,2.0,3,0.0,7,2,1,3,9,1,4.0,1,48.0,2.0,0,5,176.0,1,1,103.0,8,1,9,0
0.0,1.0,38.0,3,1657.0,11.0,2.0,3,3.0,0.0,1,3.0,5,2,0,1,8,7,4.0,3,43.0,225.0,0,5,68.0,3,0,0.0,7,2,1,0
7.0,2.0,18.0,9,1.0,8.0,8.0,35,263.0,2.0,3,6.0,3,2,3,3,9,9,0.0,1,20.0,8.0,1,10,0.0,2,0,8.0,6,1,46,1
5.0,179.0,65.0,15,764.0,30.0,35.0,36,354.0,0.0,5,26.0,9,2,1,2,9,7,0.0,3,13.0,12.0,1,8,1.0,9,1,9.0,6,4,2,1
0.0,1.0,8.0,13,3408.0,325.0,8.0,37,308.0,0.0,2,17.0,7,2,1,3,9,7,23.0,1,4.0,0.0,1,8,1.0,3,1,2.0,7,1,1,1
0.0,8.0,1.0,4,21615.0,66.0,1.0,4,66.0,0.0,1,4.0,4,2,0,3,9,6,0.0,2,31.0,16.0,1,3,8.0,5,1,9.0,6,3,1,1
2.0,0.0,7.0,11,1434.0,11.0,27.0,8,228.0,0.0,8,11.0,3,2,1,2,9,8,2.0,3,2.0,0.0,1,3,1.0,1,0,15.0,6,1,1,0
2.0,336.0,1.0,2,14.0,1.0,22.0,11,122.0,1.0,4,1.0,5,2,3,2,9,5,131.0,1,0.0,26.0,0,3,2.0,2,1,10.0,7,4,2,1
1.0,1.0,22.0,6,1294.0,86.0,12.0,43,211.0,0.0,3,67.0,9,2,1,0,5,8,3.0,2,0.0,9.0,8,3,48.0,1,1,0.0,6,0,1,1
2.0,4.0,6.0,2,1267.0,34.0,3.0,3,3.0,0.0,1,2.0,7,2,0,0,9,7,0.0,1,8.0,8.0,6,8,9.0,3,1,6.0,6,1,2,1
0.0,1.0,2.0,3,1418.0,3.0,2.0,4,104.0,0.0,2,3.0,9,2,0,3,9,6,6.0,3,1.0,36.0,5,5,3.0,0,2,13.0,9,3,0,1
0.0,92.0,1.0,4,1706.0,13.0,29.0,5,645.0,0.0,13,5.0,7,2,1,3,9,8,0.0,3,2.0,5.0,7,0,21.0,5,1,42.0,2,0,1,0
1.0,12.0,2.0,13,1212.0,98.0,19.0,48,216.0,1.0,5,13.0,3,2,1,2,9,6,3.0,0,1.0,28.0,1,8,0.0,1,1,0.0,6,2,2,0
1.0,16.0,21.0,3,1.0,1.0,56.0,7,356.0,1.0,8,1.0,7,2,1,2,9,7,17.0,2,7.0,17.0,1,8,0.0,0,0,0.0,1,2,1,0
18.0,-1.0,23.0,17,0.0,0.0,18.0,9,17.0,1.0,1,0.0,9,2,1,0,9,6,1.0,3,0.0,10.0,4,3,28.0,0,2,3.0,6,0,2,0
0.0,81.0,1.0,1,28827.0,1583.0,7.0,1,43.0,0.0,1,1.0,3,0,1,1,9,7,0.0,2,29.0,122.0,7,5,0.0,12,1,11.0,8,1,2,1
0.0,249.0,1.0,1,1501.0,118.0,2.0,17,118.0,0.0,1,1.0,7,2,3,2,9,6,21.0,3,35.0,6.0,5,0,2.0,1,1,1.0,1,5,1,0
2.0,2.0,5.0,3,1431.0,3.0,29.0,7,50.0,0.0,5,3.0,9,2,1,2,9,8,11.0,1,23.0,45.0,0,3,0.0,0,1,1.0,1,0,0,0
1.0,14.0,2.0,3,5.0,3.0,1.0,3,3.0,1.0,1,3.0,7,2,7,3,8,9,2.0,3,40.0,20.0,1,8,0.0,1,0,10.0,6,0,1,0
1.0,2.0,11.0,12,1265.0,24.0,1.0,24,24.0,1.0,1,12.0,7,2,7,0,8,6,14.0,1,3.0,2.0,1,10,4.0,5,1,34.0,6,9,1,1
1.0,1868.0,14.0,5,61.0,10.0,17.0,34,69.0,1.0,4,9.0,4,2,6,3,8,7,2.0,3,0.0,7.0,1,8,2.0,6,1,2.0,1,0,1,0
9.0,0.0,16.0,2,1245.0,27.0,14.0,19,27.0,1.0,2,14.0,4,2,1,2,9,6,32.0,3,0.0,349.0,1,3,3.0,1,0,0.0,6,5,2,1
0.0,1.0,3.0,7,1370.0,83.0,22.0,33,100.0,0.0,3,7.0,3,2,3,3,8,7,3.0,3,29.0,123.0,0,5,6.0,1,0,8.0,6,2,7,1
1.0,2.0,1.0,0,48.0,0.0,37.0,0,252.0,1.0,7,0.0,3,2,1,1,9,7,1.0,2,6.0,1.0,1,8,6.0,1,0,14.0,8,1,1,1
0.0,266.0,31.0,2,2737.0,23.0,3.0,17,32.0,0.0,2,2.0,7,2,6,1,9,7,2.0,3,39.0,555.0,7,8,1.0,0,0,39.0,6,7,6,1
13.0,0.0,8.0,20,10.0,1.0,13.0,10,29.0,1.0,1,1.0,3,2,1,0,9,6,0.0,1,22.0,6.0,4,8,13.0,0,1,5.0,7,4,1,1
4.0,0.0,86.0,46,21.0,29.0,21.0,46,289.0,2.0,9,20.0,7,2,1,3,9,1,1.0,0,33.0,57.0,7,3,10.0,3,0,3.0,8,2,2,1
3.0,0.0,29.0,6,177.0,22.0,3.0,22,22.0,1.0,1,6.0,3,2,0,0,1,7,0.0,3,19.0,11.0,1,5,0.0,16,1,2.0,4,0,1,1
7.0,102.0,1.0,1,8.0,1.0,11.0,1,1.0,1.0,2,1.0,4,2,1,3,8,9,2.0,0,1.0,221.0,1,8,16.0,3,1,60.0,7,1,2,0
2.0,1994.0,2.0,2,1408.0,6.0,10.0,13,16.0,0.0,2,2.0,0,2,1,3,9,9,20.0,3,34.0,19.0,5,5,1.0,1,0,0.0,7,0,0,0
0.0,68.0,9.0,3,1831.0,124.0,1.0,4,109.0,0.0,1,28.0,7,2,7,3,9,6,4.0,0,3.0,9.0,1,8,54.0,3,1,3.0,6,0,4,1
31.0,1.0,124.0,24,324.0,83.0,247.0,49,1376.0,2.0,28,24.0,5,2,3,1,1,6,3.0,2,49.0,29.0,1,3,1.0,1,0,1.0,8,3,1,0
2.0,-1.0,30.0,16,0.0,3.0,4.0,33,166.0,1.0,3,3.0,7,2,4,0,9,6,19.0,3,27.0,85.0,1,3,3.0,25,0,9.0,4,0,0,0
9.0,25.0,4.0,5,770.0,113.0,9.0,35,34.0,1.0,1,5.0,7,2,1,3,9,6,0.0,3,18.0,3.0,1,5,4.0,14,0,2.0,7,2,1,1
1.0,77.0,10.0,4,1.0,10.0,2.0,7,5.0,1.0,2,4.0,7,2,4,3,9,7,511.0,0,44.0,16.0,7,8,2.0,1,0,1.0,6,2,0,0
4.0,2.0,20.0,21,1257.0,98.0,4.0,30,30.0,1.0,1,30.0,3,2,1,3,9,8,0.0,3,40.0,3.0,2,8,0.0,9,0,27.0,6,2,3,1
0.0,16.0,4.0,4,4112.0,26.0,1.0,5,25.0,0.0,1,4.0,4,2,7,3,9,7,3.0,0,0.0,3.0,0,5,0.0,1,0,1.0,1,0,1,1
2.0,0.0,19.0,19,47.0,19.0,18.0,18,137.0,1.0,3,19.0,3,2,1,0,9,6,0.0,0,38.0,328.0,1,3,11.0,2,1,6.0,7,1,3,1
0.0,136.0,12.0,7,2992.0,47.0,23.0,10,211.0,0.0,7,7.0,7,2,1,1,9,1,205.0,3,2.0,10.0,8,8,66.0,3,1,31.0,2,15,1,0
2.0,340.0,5.0,16,37.0,14.0,48.0,5,629.0,2.0,18,14.0,4,2,6,3,9,9,19.0,3,28.0,410.0,0,3,3.0,1,0,0.0,7,3,2,1
3.0,398.0,1.0,5,5.0,0.0,201.0,15,535.0,2.0,24,0.0,7,2,1,1,9,8,0.0,3,41.0,138.0,8,3,1.0,21,0,3.0,6,0,4,0
6.0,1.0,46.0,21,1.0,0.0,9.0,38,83.0,1.0,2,0.0,7,2,1,3,8,8,26.0,3,19.0,29.0,1,10,34.0,4,1,3.0,7,2,3,0
2.0,113.0,15.0,17,0.0,0.0,5.0,7,106.0,1.0,2,0.0,3,2,1,0,9,6,0.0,3,2.0,3.0,0,5,2.0,0,1,1.0,7,4,0,0
1.0,0.0,2.0,15,8.0,6.0,27.0,15,331.0,1.0,9,5.0,4,2,6,3,8,5,66.0,2,0.0,29.0,3,10,2.0,2,0,1.0,2,1,2,0
2.0,0.0,25.0,2,46.0,2.0,2.0,2,2.0,1.0,1,2.0,7,2,7,2,1,10,0.0,2,1.0,23.0,4,8,63.0,1,0,0.0,7,0,3,0
0.0,0.0,10.0,2,1748.0,16.0,45.0,3,14.0,0.0,3,2.0,3,2,1,0,8,6,51.0,0,2.0,192.0,1,10,0.0,6,1,7.0,4,4,0,0
1.0,182.0,10.0,0,1.0,0.0,1.0,0,0.0,1.0,1,0.0,9,2,7,1,9,6,28.0,0,0.0,73.0,1,5,0.0,9,0,0.0,6,1,0,0
3.0,0.0,127.0,33,11.0,28.0,23.0,47,96.0,2.0,9,22.0,7,2,1,2,9,1,0.0,0,12.0,85.0,1,8,28.0,1,0,7.0,1,1,9,0
0.0,19.0,15.0,6,3265.0,40.0,4.0,31,40.0,0.0,1,6.0,7,2,4,2,1,4,6.0,2,28.0,6.0,1,8,12.0,3,1,3.0,1,3,3,0
7.0,226.0,3.0,10,4.0,5.0,7.0,9,10.0,1.0,1,3.0,7,2,6,3,8,6,8.0,3,0.0,0.0,1,3,1.0,9,1,8.0,7,3,1,0
0.0,38.0,4.0,2,2756.0,20.0,33.0,3,12.0,0.0,2,2.0,3,2,1,3,9,7,396.0,1,3.0,16.0,1,10,17.0,2,1,0.0,1,5,1,1
15.0,-1.0,7.0,5,61.0,5.0,83.0,4,35.0,1.0,4,5.0,4,2,6,1,5,7,0.0,0,2.0,375.0,1,3,0.0,1,0,144.0,11,0,2,0
4.0,1.0,10.0,0,1317.0,3.0,6.0,3,7.0,0.0,2,1.0,7,2,0,1,9,1,7.0,0,12.0,0.0,1,3,4.0,1,1,6.0,8,1,4,1
4.0,-1.0,1.0,11,236.0,30.0,10.0,49,136.0,2.0,4,11.0,5,2,1,0,9,6,64.0,2,0.0,178.0,7,3,2.0,2,1,38.0,6,3,1,0
1.0,29.0,114.0,10,74.0,10.0,2.0,15,31.0,1.0,2,10.0,7,2,0,0,8,6,1.0,3,0.0,2.0,5,8,7.0,3,1,62.0,6,1,1,1
8.0,10.0,8.0,2,99.0,11.0,8.0,5,5.0,1.0,1,2.0,3,2,1,3,9,6,0.0,2,17.0,28.0,5,8,36.0,7,0,0.0,7,0,1,0
0.0,61.0,373.0,6,2715.0,491.0,17.0,34,122.0,0.0,2,18.0,7,2,3,0,9,6,0.0,3,21.0,11.0,1,8,12.0,3,2,4.0,6,0,0,1
0.0,6.0,5.0,11,1006.0,104.0,12.0,11,303.0,0.0,7,11.0,4,2,4,3,1,7,6.0,1,43.0,30.0,1,8,0.0,1,1,28.0,7,1,0,1
7.0,78.0,101.0,1,241.0,39.0,7.0,3,2.0,1.0,1,1.0,3,2,6,3,9,7,14.0,3,2.0,1.0,1,10,5.0,1,0,0.0,8,2,6,0
3.0,1.0,33.0,28,249.0,59.0,37.0,46,445.0,1.0,15,28.0,9,2,1,0,9,8,8.0,3,20.0,37.0,1,8,52.0,2,0,0.0,6,0,3,1
0.0,32.0,8.0,1,8010.0,377.0,1.0,5,13.0,0.0,1,1.0,4,2,7,1,9,7,1.0,3,33.0,216.0,5,3,6.0,19,2,2.0,6,5,0,1
0.0,1.0,10.0,1,7305.0,41.0,41.0,3,7.0,0.0,1,1.0,9,2,4,2,9,6,11.0,0,7.0,29.0,1,10,80.0,4,0,2.0,4,2,4,1
2.0,4.0,69.0,5,44.0,12.0,3.0,5,75.0,1.0,2,5.0,7,2,7,3,9,7,9.0,3,7.0,33.0,1,10,6.0,2,1,134.0,6,1,6,1
0.0,0.0,237.0,16,1586.0,301.0,1.0,18,67.0,0.0,1,16.0,9,2,6,0,9,8,0.0,2,0.0,3.0,1,8,2.0,11,0,0.0,7,2,6,1
9.0,23.0,21.0,19,27.0,9.0,34.0,30,498.0,2.0,12,9.0,4,2,1,3,9,6,0.0,3,40.0,2.0,8,3,118.0,4,0,5.0,6,3,0,0
0.0,-1.0,1.0,1,47.0,68.0,67.0,1,48.0,0.0,5,1.0,4,2,1,3,5,3,62.0,3,19.0,1.0,1,5,10.0,1,0,142.0,6,9,0,1
0.0,16.0,1.0,3,2584.0,8.0,12.0,5,11.0,0.0,2,3.0,6,2,1,3,9,6,6.0,3,7.0,7.0,5,5,0.0,2,2,0.0,7,17,2,1
0.0,0.0,1.0,1,7872.0,225.0,27.0,45,265.0,0.0,5,1.0,7,2,1,3,9,9,2.0,3,2.0,69.0,4,8,26.0,1,0,63.0,8,0,2,0
0.0,0.0,5.0,2,2419.0,64.0,9.0,24,105.0,0.0,1,2.0,3,2,1,2,9,1,0.0,3,9.0,139.0,7,3,1.0,1,2,4.0,9,2,2,1
34.0,1.0,2.0,0,7.0,0.0,231.0,10,27.0,2.0,14,0.0,3,2,1,1,8,6,16.0,0,3.0,27.0,1,8,12.0,12,0,7.0,2,1,1,0
21.0,9.0,12.0,9,0.0,3.0,107.0,19,94.0,3.0,8,3.0,3,2,1,1,8,1,0.0,3,11.0,2.0,1,3,0.0,2,1,0.0,6,3,0,0
2.0,1.0,8.0,6,10.0,4.0,174.0,8,153.0,1.0,11,4.0,3,2,1,3,9,6,0.0,3,1.0,37.0,5,10,24.0,7,0,7.0,6,1,10,0
11.0,0.0,4.0,2,4.0,2.0,14.0,29,33.0,2.0,3,2.0,9,2,1,0,9,6,3.0,2,0.0,0.0,1,8,1.0,3,1,0.0,7,6,1,0
3.0,0.0,13.0,24,1.0,6.0,70.0,26,489.0,1.0,19,6.0,7,2,6,3,9,8,2.0,2,6.0,0.0,2,3,1.0,1,1,13.0,9,3,1,0
11.0,4.0,3.0,7,17.0,4.0,42.0,33,246.0,4.0,14,4.0,7,2,1,1,9,6,4.0,2,11.0,48.0,0,8,1.0,2,1,3.0,6,0,1,1
1.0,7.0,7.0,7,496.0,37.0,6.0,9,89.0,1.0,2,7.0,7,2,1,3,9,8,6.0,3,11.0,146.0,1,8,1.0,4,0,26.0,8,2,2,1
1.0,3.0,110.0,3,84.0,7.0,1.0,7,25.0,1.0,1,7.0,9,2,1,1,9,7,20.0,3,11.0,59.0,1,3,56.0,2,0,7.0,6,12,8,1
2.0,0.0,2.0,6,40.0,4.0,12.0,28,44.0,2.0,6,4.0,4,2,6,1,1,7,1.0,1,4.0,14.0,1,5,4.0,1,1,67.0,6,0,1,0
2.0,148.0,2.0,4,41.0,4.0,19.0,7,10.0,1.0,3,4.0,4,2,1,3,1,6,0.0,3,0.0,8.0,0,5,19.0,4,1,34.0,6,0,2,0
2.0,47.0,13.0,8,1075.0,16.0,8.0,13,28.0,1.0,2,10.0,3,2,1,3,8,7,0.0,3,5.0,13.0,0,8,0.0,4,1,5.0,1,1,1,0
1.0,1.0,6.0,7,596.0,23.0,2.0,23,26.0,1.0,2,7.0,3,2,6,3,9,6,15.0,3,36.0,38.0,1,10,0.0,4,0,2.0,7,2,1,0
5.0,309.0,1.0,1,5.0,0.0,31.0,1,41.0,1.0,3,0.0,7,2,4,3,9,6,3.0,0,5.0,22.0,3,7,24.0,1,1,1.0,8,1,2,0
18.0,0.0,7.0,4,133.0,4.0,18.0,4,4.0,1.0,1,4.0,4,2,1,2,1,7,1.0,1,3.0,26.0,1,8,2.0,1,0,1.0,6,0,1,1
5.0,-1.0,30.0,3,1.0,1.0,23.0,36,103.0,1.0,8,1.0,7,2,1,1,9,9,17.0,0,43.0,0.0,1,3,7.0,1,2,26.0,6,0,5,1
1.0,62.0,1.0,2,139.0,4.0,1.0,2,4.0,1.0,1,4.0,7,2,7,3,9,6,3.0,1,21.0,0.0,6,8,37.0,0,0,39.0,2,1,2,1
0.0,7.0,4.0,11,7037.0,212.0,1.0,10,129.0,0.0,1,11.0,3,2,1,3,9,4,0.0,1,1.0,218.0,2,8,4.0,2,1,0.0,6,1,3,1
0.0,6.0,23.0,7,2541.0,90.0,4.0,7,32.0,0.0,1,7.0,7,2,0,2,9,6,1.0,1,4.0,76.0,0,3,0.0,1,1,51.0,4,1,1,1
0.0,10.0,51.0,12,2809.0,42.0,1.0,30,35.0,0.0,1,12.0,3,2,7,2,8,6,0.0,3,48.0,4.0,1,5,1.0,7,1,0.0,7,9,8,1
0.0,2.0,10.0,21,1959.0,73.0,5.0,7,130.0,0.0,3,21.0,7,2,1,2,9,6,32.0,1,6.0,8.0,0,3,43.0,4,0,0.0,6,24,2,0
0.0,1813.0,8.0,3,159.0,24.0,4.0,10,51.0,0.0,2,12.0,7,2,1,2,9,6,1.0,3,0.0,6.0,3,3,0.0,0,1,92.0,4,2,0,1
1.0,0.0,4.0,2,285.0,3.0,1.0,4,5.0,1.0,1,2.0,7,2,1,1,9,6,80.0,2,9.0,5.0,1,10,3.0,0,0,31.0,7,0,12,1
0.0,1.0,1.0,2,5415.0,171.0,48.0,14,119.0,0.0,1,2.0,4,2,1,3,8,6,0.0,3,0.0,221.0,4,10,20.0,1,2,0.0,7,12,1,1
0.0,120.0,1.0,4,3610.0,39.0,4.0,28,99.0,0.0,2,4.0,4,2,1,3,9,8,0.0,3,12.0,98.0,1,8,3.0,2,1,6.0,6,8,8,1
0.0,3.0,3.0,3,3388.0,16.0,1.0,17,19.0,0.0,1,3.0,7,2,1,3,9,6,1.0,3,0.0,0.0,1,0,102.0,0,1,5.0,6,1,1,0
1.0,0.0,3.0,0,48.0,0.0,4.0,3,15.0,1.0,3,0.0,7,2,0,1,9,6,107.0,0,9.0,9.0,0,5,12.0,2,0,5.0,8,1,0,0
3.0,-1.0,34.0,8,2.0,0.0,10.0,12,14.0,1.0,2,0.0,7,2,1,2,9,8,2.0,3,2.0,2.0,0,5,21.0,15,0,7.0,8,2,22,0
0.0,1.0,3.0,1,2881.0,49.0,8.0,14,69.0,0.0,2,1.0,4,2,0,0,9,7,1.0,3,44.0,250.0,0,3,1.0,3,0,0.0,1,2,2,1
0.0,65.0,2.0,3,1514.0,74.0,14.0,47,151.0,0.0,3,3.0,7,2,1,2,8,6,0.0,0,15.0,6.0,6,8,22.0,0,0,0.0,6,1,2,1
0.0,1136.0,5.0,2,2846.0,53.0,1.0,24,53.0,0.0,1,13.0,7,2,7,2,9,6,14.0,1,2.0,0.0,1,10,0.0,1,1,7.0,6,2,1,1
1.0,19.0,3.0,2,180.0,3.0,1.0,3,3.0,1.0,1,2.0,4,2,7,2,5,4,22.0,0,2.0,96.0,1,0,22.0,2,1,32.0,2,7,1,0
1.0,147.0,2.0,2,570.0,10.0,18.0,24,434.0,1.0,11,2.0,7,2,1,1,8,1,7.0,0,30.0,184.0,1,10,8.0,0,1,0.0,6,1,0,0
8.0,74.0,1.0,3,1.0,0.0,8.0,1,3.0,1.0,1,0.0,3,2,1,3,9,6,0.0,3,0.0,31.0,7,5,188.0,3,1,18.0,6,4,0,0
0.0,1.0,1.0,2,2515.0,27.0,10.0,3,102.0,0.0,3,2.0,7,2,1,1,9,7,0.0,1,1.0,0.0,1,7,0.0,1,0,14.0,1,0,5,1
9.0,4.0,18.0,9,12.0,5.0,121.0,13,83.0,1.0,5,5.0,7,2,1,1,9,6,3.0,2,0.0,7.0,8,10,1.0,0,1,20.0,6,0,1,0
0.0,6.0,4.0,5,7378.0,296.0,14.0,15,136.0,0.0,2,5.0,4,2,4,3,9,6,0.0,1,1.0,0.0,1,10,1.0,8,1,2.0,7,1,1,1
1.0,88.0,4.0,4,0.0,0.0,1.0,5,4.0,1.0,1,0.0,3,2,0,3,5,6,7.0,2,13.0,8.0,0,8,0.0,4,1,15.0,2,2,0,0
0.0,1020.0,1.0,17,931.0,232.0,9.0,1,749.0,0.0,6,76.0,9,2,1,0,5,7,0.0,3,0.0,10.0,2,3,0.0,1,0,0.0,6,1,2,1
5.0,2.0,17.0,34,18.0,34.0,8.0,39,303.0,2.0,4,31.0,9,2,4,2,9,6,0.0,2,2.0,38.0,1,5,8.0,2,0,5.0,6,1,3,1
0.0,0.0,1.0,2,1529.0,57.0,1.0,4,38.0,0.0,1,26.0,7,2,1,3,8,8,0.0,3,0.0,26.0,5,8,2.0,8,1,9.0,6,0,1,1
1.0,268.0,5.0,16,2.0,0.0,2.0,24,166.0,1.0,2,0.0,7,2,0,3,8,5,6.0,3,12.0,33.0,0,0,0.0,8,1,1.0,8,0,1,1
0.0,11.0,25.0,17,1571.0,123.0,36.0,18,1812.0,0.0,12,17.0,7,2,6,0,8,5,0.0,3,47.0,144.0,1,10,1.0,2,0,2.0,7,0,0,1
0.0,0.0,1.0,1,2466.0,27.0,1.0,1,11.0,0.0,1,1.0,6,2,7,3,9,6,2.0,1,16.0,6.0,8,3,69.0,3,0,0.0,4,0,1,1
0.0,39.0,15.0,3,13883.0,75.0,1.0,12,35.0,0.0,1,3.0,9,2,7,2,9,6,12.0,3,7.0,1.0,1,0,3.0,2,0,28.0,9,0,6,0
3.0,0.0,1.0,0,27.0,0.0,3.0,0,0.0,1.0,1,0.0,7,2,4,1,9,7,0.0,2,6.0,50.0,0,8,0.0,1,1,4.0,6,1,0,0
15.0,1.0,8.0,5,1.0,2.0,99.0,44,429.0,3.0,14,2.0,7,2,4,0,9,6,3.0,3,25.0,983.0,7,5,32.0,0,2,50.0,6,2,1,0
